"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Aktivitas yang direkomendasikan","reviewContext/Biaya","reviewContext/Jenis rute","reviewContext/Kesesuaian untuk anjing","reviewContext/Kesulitan","reviewContext/Opsi tempat parkir","reviewContext/Parkir","reviewContext/Sebaiknya buat reservasi","reviewContext/Tahukah Anda tentang topik ini?","reviewContext/Tempat parkir","reviewContext/Toilet","reviewContext/Transportasi Umum","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewContext/Waktu yang dihabiskan","reviewId","reviewOrigin","reviewUrl","reviewerId","stars","state","text","title","url"
,,"-6.7160575","106.733719","Mariadi Mariadi","2025-10-16T09:44:05.094Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkS1ltd3hWMWg0TUVwUE5WWnhkR0ZXUmpOYWJGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkS1ltd3hWMWg0TUVwUE5WWnhkR0ZXUmpOYWJGRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOjdKYmwxV1h4MEpPNVZxdGFWRjNabFE%7C0cwAt_4dJR0%7C?hl=id","109572973983768204873","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Koji","2025-10-12T19:31:48.130Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT200emMxSlFiR0l4WVZWMmMyTmFkSEp6YVhKNmIxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200emMxSlFiR0l4WVZWMmMyTmFkSEp6YVhKNmIxRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOm4zc1JQbGIxYVV2c2NadHJzaXJ6b1E%7C0cv-7Z6kOKe%7C?hl=id","109099667849073701800","4",,"サラーク山駐車場からCimelati登山口までかなり距離がありますが駐車場から送迎してくれます。
トラックの荷台に乗せられます。
荷台から降りたら、親切な駐車場スタッフが登山口の受付までの道を教えてくれたので難なく到着。
受付でパスポートを見せ外国人料金200,000ルピア(1,800円)を支払う。
この受付の後ろに唯一の売店があるので、何か買い忘れた場合は、ここで買う必要があります。

初めは緩やかなコンクリート舗装の登山道、歩き続けると途中でコンクリート舗装から左に曲がります。(案内看板あり)
登るに連れて整備されてなく、勾配が急になり地面は赤土で湿って木の根が沢山あり滑ります。
登山するための印のテープがないので人が通ったあとを探しながら進むしかありません。

中腹部から気の根っこを掴みながらの登山、汗だくになりながら何とか頂上に到着❗️
ガスで景色は何も見えませんでしたが登った事に自己満足。

下りは、木の根や赤土に滑りまくり、汗と泥まみれで時間掛かります。
往復時間約8時間","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Masuri","2025-10-08T15:46:30.430Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21keU4yTnpNMng1ZFdKTlExbEtiamt0YWpKalMxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21keU4yTnpNMng1ZFdKTlExbEtiamt0YWpKalMxRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOmdyN2NzM2x5dWJNQ1lKbjktajJjS1E%7C0ctcSLOeXCs%7C?hl=id","112850541757438584746","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Fihi Ma Fihi","2025-09-25T21:39:45.418Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKUlF6WjVhblZTTTJkRVQyMHRRMlo0T1hsdmEyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKUlF6WjVhblZTTTJkRVQyMHRRMlo0T1hsdmEyYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOlJRQzZ5anVSM2dET20tQ2Z4OXlva2c%7C0cpQPWNwJXQ%7C?hl=id","111531150751522723209","5",,"Gunung Salak adalah gunung yang terletak di Jawa Barat dengan ketinggian sekitar 2.211 mdpl. Gunung ini menawarkan keindahan alam yang luar biasa, dengan hutan hujan tropis yang lebat dan berbagai jenis flora dan fauna. Pendakian Gunung Salak dapat menjadi pengalaman yang menarik bagi pecinta alam dan pendaki.","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","DIMAS SAIPUL MUJAB","2025-09-22T04:52:02.806Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xNM1JUUm1TMmt3VUhScGJXaFFRVTFuYzFGdGFYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xNM1JUUm1TMmt3VUhScGJXaFFRVTFuYzFGdGFYYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOlM3RTRmS2kwUHRpbWhQQU1nc1FtaXc%7C0coCMmk22CD%7C?hl=id","116078592558447762678","5",,"Lumayan buat Tek tok untuk pemula","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Azmi Rahman","2025-09-22T00:40:22.244Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21waU4ySXhRV2RNYzJwMmJrcG5lbUp6YkdKMmEyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21waU4ySXhRV2RNYzJwMmJrcG5lbUp6YkdKMmEyYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOmpiN2IxQWdMc2p2bkpnemJzbGJ2a2c%7C0co8fqDaAIG%7C?hl=id","101137791767841868034","5",,"Suatu saat pasti akan meledak, soalnya mimpinya ksini","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Arjun Dwi","2025-09-20T06:34:27.357Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xRdGJIbENOWFpEVlUxd1dtcEJORlpUWVUxWlNHYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xRdGJIbENOWFpEVlUxd1dtcEJORlpUWVUxWlNHYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOlQtbHlCNXZDVU1wWmpBNFZTYU1ZSGc%7C0cnZfnKIJNq%7C?hl=id","100680042100777191746","4",,"muncak hati-hati ya gess karena takut melihat arwah pesawat sukhoi yg kecelakaan di gunung salak","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","CV. YABIE TEKNIK JAYA","2025-09-18T22:25:16.928Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25acGJIZGpWbkZQUlc0MFNWbHpjVzkzZVhkQ1ltYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25acGJIZGpWbkZQUlc0MFNWbHpjVzkzZVhkQ1ltYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOnZpbHdjVnFPRW40SVlzcW93eXdCYmc%7C0cn7QBrLu5k%7C?hl=id","101396205743176843470","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Fajar Setiyono","2025-09-13T06:28:58.447Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25NMlR6aHlTQzF3WlVseWRrRnhORGh0UzJOb01VRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NMlR6aHlTQzF3WlVseWRrRnhORGh0UzJOb01VRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOnM2TzhySC1wZUlydkFxNDhtS2NoMUE%7C0clFwePeZ_0%7C?hl=id","105723468072060240216","5",,"Senang","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Masdar Taylor","2025-09-08T18:21:54.035Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25Ka2RXUkNVR052Wms5YVVXMXBTVlZaVTFKaVZYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Ka2RXUkNVR052Wms5YVVXMXBTVlZaVTFKaVZYYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOnJkdWRCUGNvZk9aUW1pSVVZU1JiVXc%7C0cjlv115xrC%7C?hl=id","107134255634910765707","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Arcelion Eynar Diandro","2025-09-07T10:38:25.657Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tKdVpsUktVRWRtU1RONWFsUm5kV0ZIYlZOYWVGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKdVpsUktVRWRtU1RONWFsUm5kV0ZIYlZOYWVGRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOkJuZlRKUEdmSTN5alRndWFHbVNaeFE%7C0cjL1WbAb3H%7C?hl=id","102091341710123559707","5",,"This is a hidden treasure and very easy to climb but unfortunately a bit spooky","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","ayampenyet Jeletotbonsar-Asli","2025-09-06T08:44:06.643Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21wNVlYUk1WMHRJYVZNMmJWcEphRFpCV25wTGFuYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wNVlYUk1WMHRJYVZNMmJWcEphRFpCV25wTGFuYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOmp5YXRMV0tIaVM2bVpJaDZBWnpLanc%7C0cizGLaLx74%7C?hl=id","109477354447078714611","5",,"top","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Muhlis","2025-08-29T22:47:13.240Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1SlIyWkdUMFp0YzE5TWNIcE5VWE5mTVhkNmFtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1SlIyWkdUMFp0YzE5TWNIcE5VWE5mTVhkNmFtYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOk5JR2ZGT0Ztc19McHpNUXNfMXd6amc%7C0cgXrlDLgRQ%7C?hl=id","107195855101126032006","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","andrii 04","2025-08-27T04:06:50.663Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xGcldrSktTMmhUZG1VdFkyVmZkRlJWUzAwMk1HYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGcldrSktTMmhUZG1VdFkyVmZkRlJWUzAwMk1HYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOlFrWkJKS2hTdmUtY2VfdFRVS002MGc%7C0cfcGPbYaID%7C?hl=id","101800543349214276772","5",,"Gunung Salak adalah gunung berapi tipe A yang telah mengalami erosi di Jawa Barat, Indonesia, yang memiliki beberapa puncak, hutan lebat, dan kawah aktif. Menurut kepercayaan umum, nama ""Salak"" berasal dari buah tropis bersisik, namun menurut tradisi Sunda, nama ini berasal dari kata Sansekerta salaka yang berarti ""perak"". Selain menjadi lokasi eksplorasi panas bumi, gunung ini juga terkenal dengan keanekaragaman hayati dan kisah-kisah mistis yang menyelimutinya.","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Pujianah","2025-08-24T12:49:14.116Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pZMlVtdGxZV1ZEYjA1a2NHWkdURnBZVEdZNVlXYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZMlVtdGxZV1ZEYjA1a2NHWkdURnBZVEdZNVlXYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOjY2UmtlYWVDb05kcGZGTFpYTGY5YWc%7C0cekd95vf4C%7C?hl=id","101429944500087696153","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Sri Wildaningsih","2025-08-23T06:48:09.646Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2preWJFNXBSa05CZGpOMVREWk9kREV3TWpScWFsRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2preWJFNXBSa05CZGpOMVREWk9kREV3TWpScWFsRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOjkybE5pRkNBdjN1TDZOdDEwMjRqalE%7C0ceLFdaX69K%7C?hl=id","101105308770577642663","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Fajar Risky","2025-08-18T01:14:11.862Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tSYVRVOWFXREpmWkhOTmFrcE1MVXRYU1hRM1dIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSYVRVOWFXREpmWkhOTmFrcE1MVXRYU1hRM1dIYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOkRaTU9aWDJfZHNNakpMLUtXSXQ3WHc%7C0ccbtYnP2av%7C?hl=id","116891082118719522785","5",,"Jalur cidahu memberikan kesan start dari pos 1 jam 08.00 sampe puncak 12.00, buat yg sering tektok klo ke salak siapkan mental dan fisik yg maksimal krna jalurnya yg sering nanjak tak beraturan","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Haris Fatuh","2025-08-13T06:41:27.385Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21Nd0xVWXllbXN6YWxOSldVNTBVVXhsY0ZveGRrRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Nd0xVWXllbXN6YWxOSldVNTBVVXhsY0ZveGRrRRAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOmMwLUYyemszalNJWU50UUxlcFoxdkE%7C0cb2DMLxrse%7C?hl=id","118009422350091551390","5",,,"Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","Imam Hanafie","2025-08-11T01:52:15.281Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25ORVNVOVllVk5pVkdOaGNISXphVkIwYUU4NFRYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ORVNVOVllVk5pVkdOaGNISXphVkIwYUU4NFRYYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOnNESU9YeVNiVGNhcHIzaVB0aE84TXc%7C0caJnEFk6_P%7C?hl=id","102943224634210609773","5",,"Butuh waktu lumayan untuk sampai puncak ,","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
,,"-6.7160575","106.733719","He Ry","2025-08-09T13:19:04.215Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s4eVdWRm5OMjlRYkhOd2FsaFJTV1Y2VmxWNlVXYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s4eVdWRm5OMjlRYkhOd2FsaFJTV1Y2VmxWNlVXYxAB!2m1!1s0x0:0xa301d1cba53c79fa!3m1!1s2@1:CAIQACodChtycF9oOk8yWVFnN29QbHNwalhRSWV6VlV6UWc%7C0c_of7BqHsk%7C?hl=id","106121859006178860465","5",,"Ok","Gn. Salak","https://www.google.com/maps/search/?api=1&query=Gn.%20Salak&query_place_id=ChIJad6-3_zNaS4R-nk8pcvRAaM"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Eko Setyawan (Abu Rae)","2025-10-04T13:32:12.329Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkcE5taFlaa1pmYjNsNmRIcHVaSFJrU1hoU1ZrRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkcE5taFlaa1pmYjNsNmRIcHVaSFJrU1hoU1ZrRRAB!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CAIQACodChtycF9oOkdpNmhYZkZfb3l6dHpuZHRkSXhSVkE%7C0csH6RIdRfc%7C?hl=id","100770731679291004935","4","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","adhie adhoy","2025-07-27T00:13:39.460Z",,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tGaFdDMTBSVTFCZHpoNmJuaDZia1I2ZVZOUVpGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGaFdDMTBSVTFCZHpoNmJuaDZia1I2ZVZOUVpGRRAB!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CAIQACodChtycF9oOkFhWC10RU1Bdzh6bnh6bkR6eVNQZFE%7C0cWLwnQRfBz%7C?hl=id","115985175347417739282","5","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","IMRON _88","2024-12-27T16:31:20.071Z",,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNmMHBPbG53RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmMHBPbG53RRAB!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgICf0pOlnwE%7CCgsI2Ky7uwYQ8PioIg%7C?hl=id","109759623932490449694","5","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","ridwan Oray","2024-11-28T05:29:26.516Z",,,,,,,,"Tidak",,,,,"Tanpa mengantre","Akhir pekan",,"ChZDSUhNMG9nS0VJQ0FnSUNQNl9MUVhnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQNl9MUVhnEAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgICP6_LQXg%7CCgwItv-fugYQgNOa9gE%7C?hl=id","108918253214587333094","5","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","riy badi","2024-05-06T15:23:06.288Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURqM2JQOURBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqM2JQOURBEAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIDj3bP9DA%7CCgwI2uvjsQYQ6JDWiQE%7C?hl=id","106415837067520371391","3","Jawa Barat","Bisa hilang Deket sini ati""","Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Agus Raharjo","2024-04-15T00:05:09.405Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUREaDhXclN3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREaDhXclN3EAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIDDh8WrSw%7CCgwItd7xsAYQyL-RwQE%7C?hl=id","101299428835781106211","5","Jawa Barat","Posisi di google map ini masih HM 36. Harusnya puncak bayangan di HM 38. Masih maju dikit. Tempat istirahat sblm climbing di tebing.","Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Eko Hadi Wibowo","2023-08-28T23:16:41.976Z",,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURwODR1cHlBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwODR1cHlBRRAB!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIDp84upyAE%7CCgwI2dW0pwYQwOjb0QM%7C?hl=id","111771925019528351414","5","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Kimdung Madani","2023-04-28T12:13:23.594Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURScVk3eU1BEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURScVk3eU1BEAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIDRqY7yMA%7CCgwI4_CuogYQiP_QmwI%7C?hl=id","112080170159897747651","3","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","desri yanuarti","2023-03-16T04:22:09.086Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoZzdUT2RBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoZzdUT2RBEAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIDhg7TOdA%7CCgsI8bLKoAYQgOqyKQ%7C?hl=id","104056708953445955273","1","Jawa Barat",,"Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Muhammad Iqbal","2023-02-02T10:56:39.423Z",,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNod0xtUkh3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNod0xtUkh3EAE!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgIChwLmRHw%7CCgwI563ungYQyP2LygE%7C?hl=id","112362682786326958921","5","Jawa Barat","Mantap abiezzz","Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
"Kabupaten Sukabumi","ID","-6.7183076","106.7265096","Hadi Wijayanto","2022-09-04T12:36:16.812Z",,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNlOEpXSW93RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlOEpXSW93RRAB!2m1!1s0x0:0x2bf7cfecaed389f8!3m1!1s2@1:CIHM0ogKEICAgICe8JWIowE%7CCgwIwLfSmAYQgMOZgwM%7C?hl=id","101541805398512599827","5","Jawa Barat","Sadisss","Puncak Bayangan","https://www.google.com/maps/search/?api=1&query=Puncak%20Bayangan&query_place_id=ChIJjylqgy7NaS4R-InTruzP9ys"
